clock,description,player_id,success,x,y,team_id,period_id,club,date,match_set,players_name,Jersey Number
PT0M58S,Goal from the close-range zone,5d581e81-3953-11ef-81e3-a9530db97767,True,78.35,50.39,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Jan Brosch,5.0
PT1M34S,Goal from the close-range zone,fdcad02a-3954-11ef-9d41-0d6c0b831129,False,18.45,16.36,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Aaron  Mensing,33.0
PT1M34S,Goal from the close-range zone,fdcad02a-3954-11ef-9d41-0d6c0b831129,False,18.45,16.36,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Aaron  Mensing,33.0
PT2M21S,Goal from the backcourt,fd8c9d8c-3954-11ef-a023-0d6c0b831129,False,77.0,11.69,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Lukas Hutecek,2.0
PT2M29S,Goal from the close-range zone,eeb5fb18-3955-11ef-a189-a32b26a416b7,True,21.77,43.12,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,David Mandic,7.0
PT2M29S,Goal from the close-range zone,eeb5fb18-3955-11ef-a189-a32b26a416b7,True,21.77,43.12,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,David Mandic,7.0
PT2M44S,Goal from the outside,517f024b-3953-11ef-8587-a9530db97767,True,91.02,89.35,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Bobby Schagen,14.0
PT3M19S,Goal from the close-range zone,c59ebb17-3953-11ef-9aa1-2510cc07ea6e,True,19.43,45.71,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Rogerio  Moraes Ferreira,13.0
PT3M19S,Goal from the close-range zone,c59ebb17-3953-11ef-9aa1-2510cc07ea6e,True,19.43,45.71,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Rogerio  Moraes Ferreira,13.0
PT3M55S,Goal from the backcourt,ac2f59b3-3954-11ef-b777-8165bb7d37eb,False,73.31,49.09,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Hendrik Wagner,28.0
PT4M4S,Goal from the close-range zone,e67d367c-3954-11ef-ae9b-0119270b4993,True,18.7,21.3,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT4M4S,Goal from the close-range zone,e67d367c-3954-11ef-ae9b-0119270b4993,True,18.7,21.3,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT5M0S,Goal from the close-range zone,5d581e81-3953-11ef-81e3-a9530db97767,True,79.21,48.05,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Jan Brosch,5.0
PT5M57S,Goal from own half,000bf12a-440e-11ef-900e-21a94075aa18,True,11.93,43.12,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Constantin  Möstl,1.0
PT6M31S,Goal from the close-range zone,c59ebb17-3953-11ef-9aa1-2510cc07ea6e,True,15.01,16.1,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Rogerio  Moraes Ferreira,13.0
PT6M31S,Goal from the close-range zone,c59ebb17-3953-11ef-9aa1-2510cc07ea6e,True,15.01,16.1,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Rogerio  Moraes Ferreira,13.0
PT6M40S,Goal from the close-range zone,ac2f59b3-3954-11ef-b777-8165bb7d37eb,False,81.3,19.48,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Hendrik Wagner,28.0
PT7M13S,Goal from the backcourt,fdcad02a-3954-11ef-9d41-0d6c0b831129,False,26.45,41.56,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Aaron  Mensing,33.0
PT7M13S,Goal from the backcourt,fdcad02a-3954-11ef-9d41-0d6c0b831129,False,26.45,41.56,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Aaron  Mensing,33.0
PT7M32S,Goal from the outside,7ae3cb32-48ec-11ef-9dcd-8938f5d55858,True,8.61,90.39,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Ian Barrufet,83.0
PT7M32S,Goal from the outside,7ae3cb32-48ec-11ef-9dcd-8938f5d55858,True,8.61,90.39,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Ian Barrufet,83.0
PT10M0S,Goal from the outside,4fcf4e71-3953-11ef-ad69-a9530db97767,True,7.26,5.19,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Timo Kastening,73.0
PT10M0S,Goal from the outside,4fcf4e71-3953-11ef-ad69-a9530db97767,True,7.26,5.19,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Timo Kastening,73.0
PT10M35S,Goal from the close-range zone,c5e93ec4-3954-11ef-a340-791010fc8985,False,78.47,49.09,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Niels Gerardus Versteijnen,25.0
PT11M11S,Goal from the close-range zone,e67d367c-3954-11ef-ae9b-0119270b4993,False,21.89,46.23,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT11M11S,Goal from the close-range zone,e67d367c-3954-11ef-ae9b-0119270b4993,False,21.89,46.23,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT11M16S,Goal from the outside,4fcf4e71-3953-11ef-ad69-a9530db97767,True,9.84,9.35,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Timo Kastening,73.0
PT11M16S,Goal from the outside,4fcf4e71-3953-11ef-ad69-a9530db97767,True,9.84,9.35,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Timo Kastening,73.0
PT13M21S,Goal from the close-range zone,0f503bc7-3956-11ef-a8c8-63392ed267d4,True,18.57,23.64,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Erik Balenciaga,6.0
PT13M21S,Goal from the close-range zone,0f503bc7-3956-11ef-a8c8-63392ed267d4,True,18.57,23.64,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Erik Balenciaga,6.0
PT14M2S,Goal from the close-range zone,46c672ef-3953-11ef-986c-855e48b08f9c,False,79.7,20.78,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Tim Suton,23.0
PT0M59S,Goal from the close-range zone,5d581e81-3953-11ef-81e3-a9530db97767,True,85.493575,54.518148,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Jan Brosch,5.0
PT14M50S,Goal from the close-range zone,46c672ef-3953-11ef-986c-855e48b08f9c,False,81.43,24.94,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Tim Suton,23.0
PT15M59S,Goal from the close-range zone,5d581e81-3953-11ef-81e3-a9530db97767,True,79.34,42.6,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Jan Brosch,5.0
PT16M43S,Goal from the close-range zone,fdcad02a-3954-11ef-9d41-0d6c0b831129,False,23.0,45.45,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Aaron  Mensing,33.0
PT16M43S,Goal from the close-range zone,fdcad02a-3954-11ef-9d41-0d6c0b831129,False,23.0,45.45,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Aaron  Mensing,33.0
PT19M25S,Goal from the close-range zone,517f024b-3953-11ef-8587-a9530db97767,False,83.39,77.66,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Bobby Schagen,14.0
PT20M13S,Goal from the close-range zone,e67d367c-3954-11ef-ae9b-0119270b4993,True,20.54,44.16,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT20M13S,Goal from the close-range zone,e67d367c-3954-11ef-ae9b-0119270b4993,True,20.54,44.16,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT20M21S,Goal from the close-range zone,ac2f59b3-3954-11ef-b777-8165bb7d37eb,True,82.53,23.12,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Hendrik Wagner,28.0
PT1M35S,Goal from the close-range zone,fdcad02a-3954-11ef-9d41-0d6c0b831129,True,19.73629,35.156667,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Aaron  Mensing,33.0
PT1M35S,Goal from the close-range zone,fdcad02a-3954-11ef-9d41-0d6c0b831129,True,19.73629,35.156667,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Aaron  Mensing,33.0
PT22M37S,Goal from the backcourt,c5e93ec4-3954-11ef-a340-791010fc8985,False,70.73,55.58,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Niels Gerardus Versteijnen,25.0
PT23M10S,Goal from the backcourt,1237a16c-48ec-11ef-84f3-9dbb61b880c9,False,27.18,13.77,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Nikolaj Enderleit,4.0
PT23M10S,Goal from the backcourt,1237a16c-48ec-11ef-84f3-9dbb61b880c9,False,27.18,13.77,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Nikolaj Enderleit,4.0
PT23M24S,Goal from the close-range zone,1237a16c-48ec-11ef-84f3-9dbb61b880c9,False,15.87,21.3,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Nikolaj Enderleit,4.0
PT23M24S,Goal from the close-range zone,1237a16c-48ec-11ef-84f3-9dbb61b880c9,False,15.87,21.3,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Nikolaj Enderleit,4.0
PT25M37S,Goal from the outside,eeb5fb18-3955-11ef-a189-a32b26a416b7,False,9.47,91.43,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,David Mandic,7.0
PT25M37S,Goal from the outside,eeb5fb18-3955-11ef-a189-a32b26a416b7,False,9.47,91.43,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,David Mandic,7.0
PT25M55S,Goal from the close-range zone,4fcf4e71-3953-11ef-ad69-a9530db97767,True,18.94,70.65,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Timo Kastening,73.0
PT25M55S,Goal from the close-range zone,4fcf4e71-3953-11ef-ad69-a9530db97767,True,18.94,70.65,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Timo Kastening,73.0
PT26M28S,Goal from the close-range zone,fd8c9d8c-3954-11ef-a023-0d6c0b831129,True,78.84,49.35,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Lukas Hutecek,2.0
PT26M38S,Goal from the close-range zone,0eedb316-3956-11ef-a46d-63392ed267d4,False,21.77,44.68,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Adrian Sipos,8.0
PT26M38S,Goal from the close-range zone,0eedb316-3956-11ef-a46d-63392ed267d4,False,21.77,44.68,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Adrian Sipos,8.0
PT27M31S,Goal from the close-range zone,c5e93ec4-3954-11ef-a340-791010fc8985,True,80.2,75.58,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Niels Gerardus Versteijnen,25.0
PT28M20S,Goal from the backcourt,6e74bb37-48f1-11ef-9949-270cb1769d76,False,26.45,44.16,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Alexandre Cavalcanti,24.0
PT28M20S,Goal from the backcourt,6e74bb37-48f1-11ef-9949-270cb1769d76,False,26.45,44.16,feb41b46-3952-11ef-9df6-af5c55c3771d,1,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Alexandre Cavalcanti,24.0
PT28M51S,Goal from the close-range zone,c5e93ec4-3954-11ef-a340-791010fc8985,True,83.27,76.88,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Niels Gerardus Versteijnen,25.0
PT1M25S,Goal from the backcourt,fdcad02a-3954-11ef-9d41-0d6c0b831129,True,73.8,82.86,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Aaron  Mensing,33.0
PT1M25S,Goal from the backcourt,fdcad02a-3954-11ef-9d41-0d6c0b831129,True,73.8,82.86,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Aaron  Mensing,33.0
PT1M28S,Goal from the close-range zone,e67d367c-3954-11ef-ae9b-0119270b4993,True,77.86,47.01,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT1M28S,Goal from the close-range zone,e67d367c-3954-11ef-ae9b-0119270b4993,True,77.86,47.01,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT1M28S,Goal from the backcourt,e67d367c-3954-11ef-ae9b-0119270b4993,True,70.11,43.64,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT1M28S,Goal from the backcourt,e67d367c-3954-11ef-ae9b-0119270b4993,True,70.11,43.64,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT1M53S,Goal from the close-range zone,fd8c9d8c-3954-11ef-a023-0d6c0b831129,False,20.66,42.34,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Lukas Hutecek,2.0
PT3M35S,Goal from the close-range zone,5d581e81-3953-11ef-81e3-a9530db97767,False,16.48,75.84,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Jan Brosch,5.0
PT3M51S,Goal from the close-range zone,4574f8a8-3953-11ef-be3c-855e48b08f9c,True,17.47,23.9,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Nicolai Theilinger,3.0
PT5M3S,Goal from the close-range zone,46c672ef-3953-11ef-986c-855e48b08f9c,True,18.57,77.14,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Tim Suton,23.0
PT5M59S,Goal from the close-range zone,c59ebb17-3953-11ef-9aa1-2510cc07ea6e,True,79.09,44.42,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Rogerio  Moraes Ferreira,13.0
PT5M59S,Goal from the close-range zone,c59ebb17-3953-11ef-9aa1-2510cc07ea6e,True,79.09,44.42,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Rogerio  Moraes Ferreira,13.0
PT6M43S,Goal from the close-range zone,ac2f59b3-3954-11ef-b777-8165bb7d37eb,True,21.16,51.43,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Hendrik Wagner,28.0
PT7M14S,Goal from the backcourt,fdcad02a-3954-11ef-9d41-0d6c0b831129,True,77.37,11.43,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Aaron  Mensing,33.0
PT7M14S,Goal from the backcourt,fdcad02a-3954-11ef-9d41-0d6c0b831129,True,77.37,11.43,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Aaron  Mensing,33.0
PT8M22S,Goal from the close-range zone,4574f8a8-3953-11ef-be3c-855e48b08f9c,False,18.94,77.14,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Nicolai Theilinger,3.0
PT12M7S,Goal from the close-range zone,e67d367c-3954-11ef-ae9b-0119270b4993,True,77.24,46.23,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT12M7S,Goal from the close-range zone,e67d367c-3954-11ef-ae9b-0119270b4993,True,77.24,46.23,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT12M37S,Goal from the close-range zone,46c672ef-3953-11ef-986c-855e48b08f9c,True,17.1,73.77,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Tim Suton,23.0
PT13M14S,Goal from the outside,7ae3cb32-48ec-11ef-9dcd-8938f5d55858,False,89.91,6.23,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Ian Barrufet,83.0
PT13M14S,Goal from the outside,7ae3cb32-48ec-11ef-9dcd-8938f5d55858,False,89.91,6.23,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Ian Barrufet,83.0
PT14M13S,Goal from the backcourt,0eedb316-3956-11ef-a46d-63392ed267d4,True,62.98,41.82,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Adrian Sipos,8.0
PT14M13S,Goal from the backcourt,0eedb316-3956-11ef-a46d-63392ed267d4,True,62.98,41.82,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Adrian Sipos,8.0
PT14M47S,Goal from the close-range zone,fd8c9d8c-3954-11ef-a023-0d6c0b831129,False,17.84,15.32,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Lukas Hutecek,2.0
PT15M43S,Goal from the close-range zone,4574f8a8-3953-11ef-be3c-855e48b08f9c,False,19.8,45.71,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Nicolai Theilinger,3.0
PT16M41S,Goal from the close-range zone,7ae3cb32-48ec-11ef-9dcd-8938f5d55858,False,77.86,47.53,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Ian Barrufet,83.0
PT16M41S,Goal from the close-range zone,7ae3cb32-48ec-11ef-9dcd-8938f5d55858,False,77.86,47.53,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Ian Barrufet,83.0
PT17M40S,Goal from the backcourt,ac2f59b3-3954-11ef-b777-8165bb7d37eb,False,28.54,44.94,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Hendrik Wagner,28.0
PT18M2S,Goal from the backcourt,ac2f59b3-3954-11ef-b777-8165bb7d37eb,True,26.2,47.79,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Hendrik Wagner,28.0
PT18M38S,Goal from the close-range zone,0f503bc7-3956-11ef-a8c8-63392ed267d4,False,80.32,21.82,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Erik Balenciaga,6.0
PT18M38S,Goal from the close-range zone,0f503bc7-3956-11ef-a8c8-63392ed267d4,False,80.32,21.82,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Erik Balenciaga,6.0
PT18M45S,Goal from the close-range zone,e67d367c-3954-11ef-ae9b-0119270b4993,False,79.09,48.31,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT18M45S,Goal from the close-range zone,e67d367c-3954-11ef-ae9b-0119270b4993,False,79.09,48.31,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Dainis Kristopans,10.0
PT19M39S,Goal from the close-range zone,ac2f59b3-3954-11ef-b777-8165bb7d37eb,True,18.08,20.52,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Hendrik Wagner,28.0
PT20M21S,Goal from the close-range zone,0f503bc7-3956-11ef-a8c8-63392ed267d4,True,76.26,42.6,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Erik Balenciaga,6.0
PT20M21S,Goal from the close-range zone,0f503bc7-3956-11ef-a8c8-63392ed267d4,True,76.26,42.6,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Erik Balenciaga,6.0
PT20M51S,Goal from the close-range zone,5d581e81-3953-11ef-81e3-a9530db97767,False,17.47,73.77,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,TBV Lemgo Lippe,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Jan Brosch,5.0
PT21M27S,Goal from the close-range zone,c59ebb17-3953-11ef-9aa1-2510cc07ea6e,True,82.66,20.0,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Rogerio  Moraes Ferreira,13.0
PT21M27S,Goal from the close-range zone,c59ebb17-3953-11ef-9aa1-2510cc07ea6e,True,82.66,20.0,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Rogerio  Moraes Ferreira,13.0
PT22M29S,Goal from the backcourt,fdcad02a-3954-11ef-9d41-0d6c0b831129,True,77.24,17.66,feb41b46-3952-11ef-9df6-af5c55c3771d,2,MT Melsungen,2024-09-05 19:00:00,TBV Lemgo Lippe vs MT Melsungen,Aaron  Mensing,33.0
